Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Schichtname;Schichtbezeichnung;Art;;;;;
08.11.16;Plan.9122;2.3.2.1;Kilometerstein;Punkt;9122;P022;Topographie;Planung;;;;;
08.11.16;Plan.9123;2.3.8.9;Quelle;Punkt;9123;P022;Topographie;Planung;;;;;
08.11.16;Plan.9124;2.5.5.1;Brunnen;Punkt;9124;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9125;2.5.5.8;Pumpe;Punkt;9125;P021;Tatsächliche Nutzung;Planung;;;;;
08.11.16;Plan.9126;2.3.5.1;Schranke;Punkt;9126;P022;Topographie;Planung;;;;;
08.11.16;Plan.9127;2.7.2.1;Denkmal;Punkt;9127;P022;Topographie;Planung;;;;;
08.11.16;Plan.9128;2.7.3.4;Schornstein;Punkt;9128;P022;Topographie;Planung;;;;;
08.11.16;Plan.9128;2.2.6.0.9;Schornstein;Linie;9128;P022;Topographie;Planung;;;;;
08.11.16;Plan.9128;2.4.4.;Schornstein;Text;9128;P022;Topographie;Planung;;;;;
08.11.16;Plan.9129;2.5.6.2;Windrad;Punkt;9129;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9130;2.2.10.1;Brückenwiderlager;Linie;9130;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9131;2.3.1.16.1;Brückenmitte / Brückenachse;Linie;9131;P022;Topographie;Planung;;;;;
08.11.16;Plan.9132;2.2.8.3;Brückengeländer / Straßengeländer;Linie;9132;P022;Topographie;Planung;;;;;
08.11.16;Plan.9133;2.2.10.2;Flügelmauer;Linie;9133;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9134;2.2.9.1;Brückenkopf;Linie;9134;P022;Topographie;Planung;;;;;
08.11.16;Plan.9135;2.2.6.0.6;Gesimskante;Linie;9135;P022;Topographie;Planung;;;;;
08.11.16;Plan.9136;2.2.2.1.5;Pfeiler - Achse;Punkt;9136;P022;Topographie;Planung;;;;;
08.11.16;Plan.9136;2.2.6.1.2;Pfeiler - Achse;Linie;9136;P022;Topographie;Planung;;;;;
08.11.16;Plan.9137;2.2.2.1.6;Pfeiler - Ecke;Punkt;9137;P022;Topographie;Planung;;;;;
08.11.16;Plan.9137;2.2.6.1.3;Pfeiler - Ecke;Linie;9137;P022;Topographie;Planung;;;;;
08.11.16;Plan.9138;2.3.11.5;Höhe Unterkante / Lichte Höhe / Scheitelpunkt;Punkt;9138;P022;Topographie;Planung;;;;;
08.11.16;Plan.9139;2.3.10.7;Höhe - Wasserspiegel;Punkt;9139;P022;Topographie;Planung;;;;;
08.11.16;Plan.9140;2.5.2.1;Wasserleitung - oberirdisch, Darstellungsfarbe: blau;Linie;9140;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9141;2.5.2.11;Abwasserleitung - oberirdisch, Darstellungsfarbe: lila;Linie;9141;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9142;2.5.2.3;Leitung der Elektrizitätsversorgung - oberirdisch, Darstellungsfarbe: rot;Linie;9142;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9143;2.5.2.10;Leitung des Fernmeldewesens - oberirdisch, Darstellungsfarbe: grün;Linie;9143;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9144;2.5.2.5;Erdgasleitung / Heizgasleitung - oberirdisch, Darstellungsfarbe: gelb;Linie;9144;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9145;2.5.2.9;Fernheizleitung / Fernwärmeleitung - oberirdisch, Darstellungsfarbe: orange;Linie;9145;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9146;2.5.2.6;Rohölleitung - oberirdisch, Darstellungsfarbe: braun;Linie;9146;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9147;2.5.2.14;Signalleitung - oberirdisch, Darstellungsfarbe: rosa;Linie;9147;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9148;2.3.12.2;Rohrauslauf;Punkt;9148;P022;Topographie;Planung;;;;;
08.11.16;Plan.9149;2.3.12.3;Fallrohr (- Dachrinne);Punkt;9149;P022;Topographie;Planung;;;;;
08.11.16;Plan.9150;2.6.1.1;Staatsgrenze / Landesgrenze;Linie;9150;P003;Politische Grenzen;Planung;;;;;
08.11.16;Plan.9150;;Staatsgrenze / Landesname;Text;9150;P003;Politische Grenzen;Planung;;;;;
08.11.16;Plan.9151;2.6.1.11;Bauamtsgrenze;Linie;9151;P038;Sonstige öffentlich-rechtliche Festlegungen;Planung;;;;;
08.11.16;Plan.9151;;Bauamtsgrenze -Name;Text;9151;P038;Sonstige öffentlich-rechtliche Festlegungen;Planung;;;;;
08.11.16;Plan.9152;2.6.1.4(1.5);Kreisgrenze/ Gemeindegrenze / Ortsgrenze;Linie;9152;P003;Politische Grenzen;Planung;;;;;
08.11.16;Plan.9152;;Kreisgrenze/ Gemeindegrenze / Ortsgrenzenname;Text;9152;P003;Politische Grenzen;Planung;;;;;
08.11.16;Plan.9153;2.6.1.4(1.5);Gemarkungsgrenze;Linie;9153;P002;Gemarkung / Flur (Grenzen);Planung;;;;;
08.11.16;Plan.9153;;Gemarkungsgrenzenname;Text;9153;P002;Gemarkung / Flur (Grenzen);Planung;;;;;
08.11.16;Plan.9154;2.6.1.7;Flurgrenze;Linie;9154;P002;Gemarkung / Flur (Grenzen);Planung;;;;;
08.11.16;Plan.9154;;Flurname;Text;9154;P002;Gemarkung / Flur (Grenzen);Planung;;;;;
08.11.16;Plan.9155;2.6.1.8;Flurstücksgrenze (bei Benutzung ohne ALK/ ALKIS);Linie;9155;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9156;2.7.5.4;Naturschutzgebietsgrenze;Linie;9156;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9156;;Naturschutzgebietsname;Text;9156;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9157;2.7.5.5;Landschaftsschutzgebietsgrenze;Linie;9157;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9157;;Landschaftsschutzgebietsname;Text;9157;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9158;2.7.5.6;Wasserschutzgebietsgrenze;Linie;9158;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9158;;Wasserschutzgebietsname;Text;9158;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9159;2.7.5.18;Andere öffentlich rechtliche Grenzename;Linie;9159;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9159;;Grenzname;Text;9159;P063;Andere gesetzliche Grenzen (Zoll, Pegelgrenzen);Planung;;;;;
08.11.16;Plan.9160;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 1.0 m;Punkt;9160;P022;Topographie;Planung;;;;;
08.11.16;Plan.9161;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.1 m;Punkt;9161;P022;Topographie;Planung;;;;;
08.11.16;Plan.9162;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.2 m;Punkt;9162;P022;Topographie;Planung;;;;;
08.11.16;Plan.9163;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.3 m;Punkt;9163;P022;Topographie;Planung;;;;;
08.11.16;Plan.9164;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.4 m;Punkt;9164;P022;Topographie;Planung;;;;;
08.11.16;Plan.9165;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.5 m;Punkt;9165;P022;Topographie;Planung;;;;;
08.11.16;Plan.9166;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.6 m;Punkt;9166;P022;Topographie;Planung;;;;;
08.11.16;Plan.9167;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.7 m;Punkt;9167;P022;Topographie;Planung;;;;;
08.11.16;Plan.9168;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.8 m;Punkt;9168;P022;Topographie;Planung;;;;;
08.11.16;Plan.9169;;Durchmesserangaben allgemein: Durchlass, Baumdurchm. usw. Ø 0.9 m;Punkt;9169;P022;Topographie;Planung;;;;;
08.11.16;Plan.9170;;Ahorn - Laubbaum;Punkt;9170;P022;Topographie;Planung;;;;;
08.11.16;Plan.9171;;Birke - Laubbaum;Punkt;9171;P022;Topographie;Planung;;;;;
08.11.16;Plan.9172;;Buche - Laubbaum;Punkt;9172;P022;Topographie;Planung;;;;;
08.11.16;Plan.9173;;Eiche - Laubbaum;Punkt;9173;P022;Topographie;Planung;;;;;
08.11.16;Plan.9174;;Esche - Laubbaum;Punkt;9174;P022;Topographie;Planung;;;;;
08.11.16;Plan.9175;;Kastanie - Laubbaum;Punkt;9175;P022;Topographie;Planung;;;;;
08.11.16;Plan.9176;;Linde - Laubbaum;Punkt;9176;P022;Topographie;Planung;;;;;
08.11.16;Plan.9177;;Pappel - Laubbaum;Punkt;9177;P022;Topographie;Planung;;;;;
08.11.16;Plan.9178;;Weide - Laubbaum;Punkt;9178;P022;Topographie;Planung;;;;;
08.11.16;Plan.9179;2.7.1.5;Sonstiger Baum von planerischer Bedeutung;Punkt;9179;P022;Topographie;Planung;;;;;
08.11.16;Plan.9180;;Eibe - Nadelbaum;Punkt;9180;P022;Topographie;Planung;;;;;
08.11.16;Plan.9181;;Fichte - Nadelbaum;Punkt;9181;P022;Topographie;Planung;;;;;
08.11.16;Plan.9182;;Kiefer - Nadelbaum;Punkt;9182;P022;Topographie;Planung;;;;;
08.11.16;Plan.9183;;Lärche - Nadelbaum;Punkt;9183;P022;Topographie;Planung;;;;;
08.11.16;Plan.9184;;Lebensbaum - Nadelbaum;Punkt;9184;P022;Topographie;Planung;;;;;
08.11.16;Plan.9185;;Tanne - Nadelbaum;Punkt;9185;P022;Topographie;Planung;;;;;
08.11.16;Plan.9186;;Wacholder - Nadelbaum;Punkt;9186;P022;Topographie;Planung;;;;;
08.11.16;Plan.9187;;Zypresse - Nadelbaum;Punkt;9187;P022;Topographie;Planung;;;;;
08.11.16;Plan.9190;;Baumstumpf;Punkt;9190;P022;Topographie;Planung;;;;;
08.11.16;Plan.9191;;Baum, abgestorben;Punkt;9191;P022;Topographie;Planung;;;;;
08.11.16;Plan.9192;;Erle - Laubbaum;Punkt;9192;P022;Topographie;Planung;;;;;
08.11.16;Plan.9193;;Platane - Laubbaum;Punkt;9193;P022;Topographie;Planung;;;;;
08.11.16;Plan.9194;;Ulme - Laubbaum;Punkt;9194;P022;Topographie;Planung;;;;;
08.11.16;Plan.9200;2.3.2.7;Netzknoten;Punkt;9200;P022;Topographie;Planung;;;;;
08.11.16;Plan.9200;2.3.2.7;Netzknotenbezeichnung;Text;9200;P022;Topographie;Planung;;;;;
08.11.16;Plan.9201;2.3.2.8;Stationszeichen;Punkt;9201;P022;Topographie;Planung;;;;;
08.11.16;Plan.9201;2.3.2.7;Stationszeichenbezeichnung;Text;9201;P022;Topographie;Planung;;;;;
08.11.16;Plan.9202;2.3.2.2;Ortsdurchfahrtsstein /- Zeichen;Punkt;9202;P022;Topographie;Planung;;;;;
08.11.16;Plan.9210;2.1.7.1;Pegel – allgemein / Lattenpegel;Punkt;9210;P022;Topographie;Planung;;;;;
08.11.16;Plan.9211;2.2.2.2;OK - Fensterbank / - Kellerfenster;Punkt;9211;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9213;2.7.4.15;Bohrpunkt;Punkt;9213;P022;Topographie;Planung;;;;;
08.11.16;Plan.9219;;Richtungspfeil Fließ - Treppenaufstiegs;Punkt;9219;P022;Topographie;Planung;;;;;
08.11.16;Plan.9219;;Gewässername;Text;9219;P022;Topographie;Planung;;;;;
08.11.16;Plan.9220;2.5.8.1;Briefkasten;Punkt;9220;P022;Topographie;Planung;;;;;
08.11.16;Plan.9221;2.5.8.5;Notrufsäule;Punkt;9221;P022;Topographie;Planung;;;;;
08.11.16;Plan.9222;2.7.4.16;Solarpanel;Punkt;9222;P022;Topographie;Planung;;;;;
08.11.16;Plan.9223;;Park-/Absperrpoller, einzeln;Punkt;9223;P022;Topographie;Planung;;;;;
08.11.16;Plan.9224;2.3.5.5;Blitzerautomat, stationär;Punkt;9224;P022;Topographie;Planung;;;;;
08.11.16;Plan.9240;2.5.1.1;Wasserleitung (Trinkwasser) - unterirdisch, Darstellung: blau;Linie;9240;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9241;2.5.1.11;Abwasserleitung - unterirdisch, Darstellung: lila;Linie;9241;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9242;2.5.1.3;Leitung der Elektrizitätsversorgung - unterirdisch, Darstellung: rot;Linie;9242;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9243;2.5.1.10;Leitung des Fernmeldewesens - unterirdisch, Darstellung: grün;Linie;9243;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9244;2.5.1.5;Erdgasleitung / Heizgasleitung - unterirdisch, Darstellung: gelb;Linie;9244;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9245;2.5.1.9;Fernheizleitung / Fernwärme - unterirdisch, Darstellung: orange;Linie;9245;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9246;2.5.1.6;Rohölleitung / Ölleitung - unterirdisch, Darstellung: braun;Linie;9246;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9247;2.5.1.14 ;Signalleitung- unterirdisch, Darstellung: rosa;Linie;9247;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9280;2.2.9.;Mauer, wie Landescode 80, 1,00 breit Grundriss, OKG;Linie;9280;P022;Topographie;Planung;;;;;
08.11.16;Plan.9281;;Mauer, wie Landescode 80, 0,10 breit Grundriss, OKG;Linie;9281;P022;Topographie;Planung;;;;;
08.11.16;Plan.9282;;Mauer, wie Landescode 80, 0,20 breit Grundriss, OKG;Linie;9282;P022;Topographie;Planung;;;;;
08.11.16;Plan.9283;;Mauer, wie Landescode 80, 0,30 breit Grundriss, OKG;Linie;9283;P022;Topographie;Planung;;;;;
08.11.16;Plan.9284;;Mauer, wie Landescode 80, 0,40 breit Grundriss, OKG;Linie;9284;P022;Topographie;Planung;;;;;
08.11.16;Plan.9285;;Mauer, wie Landescode 80, 0,50 breit Grundriss, OKG;Linie;9285;P022;Topographie;Planung;;;;;
08.11.16;Plan.9286;;Mauer, wie Landescode 80, 0,60 breit Grundriss, OKG;Linie;9286;P022;Topographie;Planung;;;;;
08.11.16;Plan.9287;;Mauer, wie Landescode 80, 0,70 breit Grundriss, OKG;Linie;9287;P022;Topographie;Planung;;;;;
08.11.16;Plan.9288;;Mauer, wie Landescode 80, 0,80 breit Grundriss, OKG;Linie;9288;P022;Topographie;Planung;;;;;
08.11.16;Plan.9289;;Mauer, wie Landescode 80, 0,90 breit Grundriss, OKG;Linie;9289;P022;Topographie;Planung;;;;;
08.11.16;Plan.9290;2.2.10.;Stützmauer, wie Landescode 81, 1,00 m breit Grundriss, OKG;Linie;9290;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9291;;Stützmauer, wie Landescode 81, 0,10 m breit Grundriss, OKG;Linie;9291;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9292;;Stützmauer, wie Landescode 81, 0,20 m breit Grundriss, OKG;Linie;9292;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9293;;Stützmauer, wie Landescode 81, 0,30 m breit Grundriss, OKG;Linie;9293;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9294;;Stützmauer, wie Landescode 81, 0,40 m breit Grundriss, OKG;Linie;9294;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9295;;Stützmauer, wie Landescode 81, 0,50 m breit Grundriss, OKG;Linie;9295;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9296;;Stützmauer, wie Landescode 81, 0,60 m breit Grundriss, OKG;Linie;9296;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9297;;Stützmauer, wie Landescode 81, 0,70 m breit Grundriss, OKG;Linie;9297;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9298;;Stützmauer, wie Landescode 81, 0,80 m breit Grundriss, OKG;Linie;9298;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9299;;Stützmauer, wie Landescode 81, 0,90 m breit Grundriss, OKG;Linie;9299;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9300;;Vermessungskorridor / Umringgrenze;Linie;9300;P300;Umringsgrenzen - Vermessungskorridor;Planung;;;;;
08.11.16;Plan.9301;;Korridor Innerer Bereich;Linie;9301;P300;Umringsgrenzen - Vermessungskorridor;Planung;;;;;
08.11.16;Plan.9302;;Korridor Äußerer Bereich;Linie;9302;P300;Umringsgrenzen - Vermessungskorridor;Planung;;;;;
08.11.16;Plan.9347;;Antennenkabel / Antennenleitung- oberirdisch, Darstellung: grün (hell);Linie;9347;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9348;;Straßenbeleuchtung / Leitung - oberirdisch, Darstellung: organge-rosa;Linie;9348;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9349;;Planässerungsleitung - oberirdisch, Darstellung: blau;Linie;9349;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9400;2.6.3.3;Digitalisierte Grenzmarke (abgemarkt);Punkt;9400;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9401;2.6.3.4;Digitalisierte Grenzmarke (unvermarkt);Punkt;9401;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9402;2.6.3.3(3.4);Grenzmarke (aus Rissen eingegarbeitet / rechnerisch,  transf.i.örtl.System);Punkt;9402;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9403;;Grenzmarke (nicht mehr aktuell- wegfallend);Punkt;9403;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9404;;Grenzmarke (neue Koordinaten VermAmt oder ÖbV - amtl. Grenzmarke;Punkt;9404;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9405;;Grenzmarke (übernommen vom Verm.-Büro);Punkt;9405;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9406;;Grenzmarke (neue örtlich gesetzt, noch keine amtliche Koordinaten);Punkt;9406;P052;Grenzpunkte, bestimmt, fürÜbernahme der ALK-Daten;Planung;;;;;
08.11.16;Plan.9407;2.6.3.3;Grenzmarke ALK / ALKIS, amtlich + abgemarkt;Punkt;9407;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9407;;Grenzmarke ALK / ALKIS, amtlich + abgemarkt;Text;9407;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9408;2.6.3.4;Grenzmarke ALK / ALKIS, amtlich + unvermarkt;Punkt;9408;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9408;;Grenzmarke ALK / ALKIS, amtlich + unvermarkt;Text;9408;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9409;2.6.1.8;Flurstücksgrenze ALK / ALKIS, Linienpunkt;Punkt;9409;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9409;;Flurstücksgrenze ALK / ALKIS, Linienpunkt;Linie;9409;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9409;;Flurstücksnummer;Text;9409;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9410;2.6.2.1;Zugehörigkeitshaken;Punkt;9410;P001;Flurstücke (Grenzen, Flurstücksnummer);Planung;;;;;
08.11.16;Plan.9430;2.4.1.3;Wohngebäude/Gebäude aus ALK/ALKIS ;Linie;9430;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9430;2.4.3.1;Wohngebäude/Gebäude aus ALK/ALKIS ;Flaeche;9430;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9430;2.4.2.2;Wohngebäude/Gebäude aus ALK/ALKIS - Haus-Nr. aus ALK;Text;9430;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9431;2.4.1.3;Wirtschafts- / Industriegebäude aus ALK/ALKIS - Lfd.Nr.aus ALK/ALKIS;Linie;9431;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9431;2.4.3.2;Wirtschafts- / Industriegebäude aus ALK/ALKIS - Lfd.Nr.aus ALK/ALKIS;Flaeche;9431;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9431;2.4.4.0;Wirtschafts- / Industriegebäude aus ALK/ALKIS - Lfd.Nr.aus ALK/ALKIS;Text;9431;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9432;2.4.4.2;Gebäude, offen Durchfahrt aus ALK/ALKIS;Linie;9432;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9434;2.4.1.5;Gebäude, unterirdisch aus ALK/ALKIS;Linie;9434;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9434;;Gebäude, unterirdisch aus ALK/ALKIS;Text;9434;P011;Gebäude;Planung;;;;;
08.11.16;Plan.9439;;nummerierter Gebäudepunkt aus ALK/ALKIS - Nummer;Text;9439;P053;Gebäudepunkte, gemessen / Punktart 3;Planung;;;;;
08.11.16;Plan.9447;;Antennenkabel / Antennenleitung - unterirdisch, Darstellung: grün (hell);Linie;9447;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9448;;Straßenbeleuchtung / Leitung - unterirdisch, Darstellung: orange-rosa;Linie;9448;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9449;;Planässerungsleitung - unterirdisch, Darstellung: blau;Linie;9449;P064;Ver- und Entsorgung;Planung;;;;;
08.11.16;Plan.9450;;Höhenpunkt  DGM;Punkt;9450;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9451;;Höhenpunkt  DGM, Text;Text;9451;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9452;;Höhenpunkt terrestrisch;Punkt;9452;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9453;;Höhenpunkt photogrammetrisch;Punkt;9453;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9454;;Höhenpunkt photogrammetrisch, Text;Text;9454;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9455;;Höhenpunkt Laserscan;Punkt;9455;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9456;;Höhenpunkt Laserscan (ALS);Punkt;9456;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9457;;Höhenpunkt Laserscan (MLS);Punkt;9457;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9458;;Höhenpunkt Laserscan, Text;Text;9458;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9459;;Höhenpunkt Laserscan (ALS), Text;Text;9459;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9460;;Höhenpunkt Laserscan (MLS), Text;Text;9460;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9461;;Höhenpunkt zur Orthophotogewinnung;Punkt;9461;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9462;;Höhenpunkt zur Orthophotogewinnung, Text;Text;9462;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9463;;DGM - Urgelände, Umring;Linie;9463;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9464;;DGM - Urgelände, Umring;Text;9464;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9465;;DGM - Urgelände, Inring;Linie;9465;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9466;;DGM - Urgelände, Inring;Text;9466;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9467;;DGM - Bach unter 1m Breite (bei M1:1000);Linie;9467;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9468;;DGM - Wasserlaufseite > 1m Breite (bei M1:1000);Linie;9468;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9469;;DGM - Pfad;Linie;9469;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9470;;DGM - Gehweg/Radweg an Straßen;Linie;9470;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9471;;DGM - Gehweg/Radweg;Linie;9471;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9472;;DGM - Radweg an Straßen;Linie;9472;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9473;;DGM - Wegseite, unbefestigt;Linie;9473;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9474;;DGM - Hochbord;Linie;9474;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9475;;DGM - Tiefbord;Linie;9475;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9476;;DGM - Tiefbord;Linie;9476;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9477;;DGM - Tiefbord;Linie;9477;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9478;;DGM - Tiefbord;Linie;9478;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9479;;DGM - Formlinien;Linie;9479;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9480;;DGM - Formlinien;Linie;9480;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9481;;DGM - Formlinien, geschlossen;Linie;9481;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9482;;DGM - Randlinie;Linie;9482;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9483;;DGM - Pflasterkante;Linie;9483;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9484;;DGM - Orthophoto-Bruchkante;Linie;9484;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9485;;DOM - Bruchkante, Mauern, Zäune;Linie;9485;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
08.11.16;Plan.9486;;DOM - Bruchkante, Bauliche Anlagen;Linie;9486;P028;Geländeform (Böschung, Höhenangabe);Planung;;;;;
