Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Status;Objektart;Attribut Verkehr;Attribut Ver-/Entsorgung;Attribut Ver-/Entsorgung unterirdisch;;
01.01.15;9204-7076;;[PTO] Beschriftung: Gewannename, - bezeichnung, Lagebezeichnung;Text;1008;ALKIS;Kataster;;;;;
01.01.15;9245-7040;;[PTO] Beschriftung der Grenzlinie mit oefftl.-rechtl. Festsetzungen als Wasser-, Heilquellenschutzgebiete;Text;1007;ALKIS;Kataster;;;;;
01.01.15;R2310-3413;;[PPO] Gruenanlage, Gruenland (Nutzungsarten-Gruppensymbol);Punkt;1104;ALKIS;Kataster;;;;;
01.01.15;R2310-3415;;[PPO] Park, Parkanlage (Nutzungsarten-Gruppensymbol);Punkt;1104;ALKIS;Kataster;;;;;
01.01.15;R2310-3421;;[PPO] Garten, Gartenland (Nutzungsarten-Gruppensymbol);Punkt;1104;ALKIS;Kataster;;;;;
01.01.15;R2310-3440;;[PPO] Streuobstacker (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3441;;[PPO] Streuobstwiese (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3442;;[PPO] Hopfen (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3444;;[PPO] Spargel (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3446;2.2.7.8;[PPO] Baumschule (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3448;;[PPO] Weingarten (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3450;;[PPO] Obstplantage (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3452;;[PPO] Obstbaumplantage (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3454;;[PPO] Obststrauchplantage (Nutzungsarten-Gruppensymbol);Punkt;1106;ALKIS;Kataster;;;;;
01.01.15;R2310-3456;;[PPO] Wald - allgemein (Nutzungsarten-Gruppensymbol);Punkt;1107;ALKIS;Kataster;;;;;
01.01.15;R2310-3458;;[PPO] Laubwald (Nutzungsarten-Gruppensymbol);Punkt;1107;ALKIS;Kataster;;;;;
01.01.15;R2310-3460;;[PPO] Nadelwald (Nutzungsarten-Gruppensymbol);Punkt;1107;ALKIS;Kataster;;;;;
01.01.15;R2310-3462;;[PPO] Laub- und Nadelholz, Mischwald (Nutzungsarten-Gruppensymbol);Punkt;1107;ALKIS;Kataster;;;;;
01.01.15;R2310-3470;;[PPO] Gehoelz (Nutzungsarten-Gruppensymbol);Punkt;1107;ALKIS;Kataster;;;;;
01.01.15;R2310-3474;;[PPO] Heide (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3476;;[PPO] Moor (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3478;;[PPO] Sumpf (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3480;;[PPO] Vegetationslose Flaeche: Unland (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3481;;[PPO] Vegetationslose Flaeche: Fels (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3484;;[PPO] Vegetationslose Flaeche: Sand (Nutzungsarten-Gruppensymbol);Punkt;1109;ALKIS;Kataster;;;;;
01.01.15;R2310-3490;;[PPO] (Sportboot-)hafenbecken, stehendes Gewaesser wie See, Teich usw. (Nutzungsarten-Gruppensymbol);Punkt;1108;ALKIS;Kataster;;;;;
01.01.15;R2310-3521;2.5.6.5;"[PPO] Umformer, Transformator (Gebaeude und Bauwerk) ""Blitz""-Symbol";Punkt;1103;ALKIS;Kataster;;;;;
01.01.16;5116.F001;;Fahrbahnmarkierung Mitte (durchgezogene Markierung);Linie;524;Bestand;Kataster;;;;;
01.01.16;5116.F101;;Fahrbahnmarkierung Mitte (durchgezogene Markierung);Linie;524;Dritter;Kataster;;;;;
01.01.16;5116.F201;;Fahrbahnmarkierung Mitte (durchgezogene Markierung);Linie;524;Digitalisiert;Kataster;;;;;
01.01.16;5116.F301;;Fahrbahnmarkierung Mitte (durchgezogene Markierung);Linie;524;Photogrammetrie/Laser;Kataster;;;;;
01.01.16;5116.F901;;Fahrbahnmarkierung Mitte (durchgezogene Markierung);Linie;208;Planung;Kataster;;;;;
01.01.16;3501.F002;;Rigole;Linie;607;Bestand;Kataster;;;;;
01.01.16;3501.F102;;Rigole;Linie;607;Dritter;Kataster;;;;;
01.01.16;3501.F902;;Rigole;Linie;607;Planung;Kataster;;;;;
01.01.16;3501.F002;;Rigole;Flaeche;607;Bestand;Kataster;;;;;
01.01.16;3501.F102;;Rigole;Flaeche;607;Dritter;Kataster;;;;;
01.01.16;3501.F902;;Rigole;Flaeche;607;Planung;Kataster;;;;;
01.01.16;#23B.F022;;Treppen an Bauwerken;Flaeche;580;Bestand;Kataster;;;;;
01.01.16;#23B.F122;;Treppen an Bauwerken;Flaeche;580;Dritter;Kataster;;;;;
01.01.16;#23B.F222;;Treppen an Bauwerken;Flaeche;580;Digitalisiert;Kataster;;;;;
01.01.16;#23B.F322;;Treppen an Bauwerken;Flaeche;580;Photogrammetrie/Laser;Kataster;;;;;
01.01.16;#23B.F922;;Treppen an Bauwerken;Flaeche;221;Planung;Kataster;;;;;
01.01.16;#5175.F001;;Rasenkantenstein;Linie;503;Bestand;Kataster;;;;;
01.01.16;#5175.F101;;Rasenkantenstein;Linie;503;Dritter;Kataster;;;;;
01.01.16;#5175.F201;;Rasenkantenstein;Linie;503;Digitalisiert;Kataster;;;;;
01.01.16;#5175.F301;;Rasenkantenstein;Linie;503;Photogrammetrie/Laser;Kataster;;;;;
01.01.16;#5175.F901;;Rasenkantenstein;Linie;203;Planung;Kataster;;;;;
01.01.16;#222.F204;;von Vestra generierter DGM-Stützpunkte;Punkt;999;Digitalisiert;Hilfselement;;;;;
01.01.16;9998.F001;;Stützpunkt ohne besondere fachliche Bedeutung, z.B. Liniestützpunkt;Punkt;0;Bestand;Hilfselement;;;;;
01.01.16;9998.F101;;Stützpunkt ohne besondere fachliche Bedeutung, z.B. Liniestützpunkt;Punkt;0;Dritter;Hilfselement;;;;;
01.01.16;9998.F201;;Stützpunkt ohne besondere fachliche Bedeutung, z.B. Liniestützpunkt;Punkt;999;Digitalisiert;Hilfselement;;;;;
01.01.16;9998.F301;;Stützpunkt ohne besondere fachliche Bedeutung, z.B. Liniestützpunkt;Punkt;0;Photogrammetrie/Laser;Hilfselement;;;;;
01.01.16;9998.F901;;Stützpunkt ohne besondere fachliche Bedeutung, z.B. Liniestützpunkt;Punkt;0;Planung;Hilfselement;;;;;
05.04.16;5005.F201;;Anbauverbotszone Bundesautobahn (40m);Linie;1711;Digitalisiert;Verwaltung;;;;;
05.04.16;5005.F202;;Anbauverbotszone Bundesstraße (20m);Linie;1711;Digitalisiert;Verwaltung;;;;;
05.04.16;5006.F201;;Anbaubeschränkungszone Bundesautobahn (100m);Linie;1712;Digitalisiert;Verwaltung;;;;;
05.04.16;5006.F202;;Anbaubeschränkungszone Bundesstraße (40m);Linie;1712;Digitalisiert;Verwaltung;;;;;
05.04.16;5005.F203;;Anbauverbotszone Landstraße (20m);Linie;1711;Digitalisiert;Verwaltung;;;;;
05.04.16;5005.F204;;Anbauverbotszone Kreisstraße (20m);Linie;1711;Digitalisiert;Verwaltung;;;;;
05.04.16;5006.F203;;Anbaubeschränkungszone Landstraße (40m);Linie;1712;Digitalisiert;Verwaltung;;;;;
05.04.16;5006.F204;;Anbaubeschränkungszone Kreisstraße (40m);Linie;1712;Digitalisiert;Verwaltung;;;;;
14.11.16;SPFL.0001;;Schraffen (Sperrflächen);Flaeche;4510;Planung;0;;;;;
14.11.16;SPFL.0001;;Längen (Sperrflächen);Linie;4510;Planung;0;;;;;
14.11.16;SPFL.0002;;Fläche (Sperrflächen);Flaeche;4510;Planung;0;;;;;
14.11.16;SPFL.0002;;Längen (Sperrflächen);Linie;4510;Planung;0;;;;;
14.11.16;SIDE.0001;;Anfahrsicht (Sichtdreiecke);Flaeche;3150;Planung;0;;;;;
14.11.16;SIDE.0003;;Haltesicht (Sichtdreiecke);Flaeche;3140;Planung;0;;;;;
14.11.16;LV01;;Fahrbahn;Flaeche;3400;Planung;0;;;;;
14.11.16;LV02;;Bankett;Flaeche;3560;Planung;0;;;;;
14.11.16;LV03;;Dammböschung;Flaeche;3580;Planung;0;;;;;
14.11.16;LV04;;Einschnittsböschung;Flaeche;3600;Planung;0;;;;;
14.11.16;LV05;;Insel gepflastert;Flaeche;3540;Planung;0;;;;;
14.11.16;LV06;;Stützwand, Widerlager;Flaeche;3740;Planung;0;;;;;
14.11.16;LV07;;geplanter Gebäudeabbruch;Flaeche;3720;Planung;0;;;;;
14.11.16;LV08;;Gewässer mit Fließrichtung;Flaeche;3660;Planung;0;;;;;
14.11.16;LV09;;Gehweg;Flaeche;3460;Planung;0;;;;;
14.11.16;LV10;;Zufahrt;Flaeche;3520;Planung;0;;;;;
14.11.16;LV11;;Wirtschaftsweg;Flaeche;3680;Planung;0;;;;;
14.11.16;LV15;;Trennstreifen;Flaeche;3420;Planung;0;;;;;
14.11.16;LV16;;Radweg;Flaeche;3480;Planung;0;;;;;
14.11.16;LV17;;Geh-/Radweg;Flaeche;3500;Planung;0;;;;;
14.11.16;LV18;;Aufschüttung;Flaeche;3580;Planung;0;;;;;
14.11.16;LV19;;Abgrabung;Flaeche;3600;Planung;0;;;;;
14.11.16;LV20;;Gebäude bereits abgebrochen;Flaeche;3720;Planung;0;;;;;
14.11.16;LV21;;Lärmschutzwall;Flaeche;4320;Planung;0;;;;;
14.11.16;LV22;;Lärmschutzwand;Flaeche;4320;Planung;0;;;;;
14.11.16;400010;;BN-Autobahn;Linie;910;RE2012;0;;;;;
14.11.16;400010;;BN-Autobahn;Flaeche;910;RE2012;0;;;;;
14.11.16;400010;;BN-Autobahn;Text;911;RE2012;0;;;;;
14.11.16;400011;;BN-Autobahn_Ast;Linie;910;RE2012;0;;;;;
14.11.16;400020;;BN-Bundesstraße;Linie;912;RE2012;0;;;;;
14.11.16;400020;;BN-Bundesstraße;Flaeche;912;RE2012;0;;;;;
14.11.16;400020;;BN-Bundesstraße;Text;913;RE2012;0;;;;;
14.11.16;400021;;BN-Bundesstraße_Ast;Linie;912;RE2012;0;;;;;
14.11.16;400025;;BN-Bundesstraße_G;Linie;912;RE2012;0;;;;;
14.11.16;400025;;BN-Bundesstraße_G;Flaeche;912;RE2012;0;;;;;
14.11.16;400025;;BN-Bundesstraße_G;Text;913;RE2012;0;;;;;
14.11.16;400026;;BN-Bundesstraße_G_Ast;Linie;912;RE2012;0;;;;;
14.11.16;400030;;BN-Staatsstraße;Linie;914;RE2012;0;;;;;
14.11.16;400030;;BN-Staatsstraße;Flaeche;914;RE2012;0;;;;;
14.11.16;400030;;BN-Staatsstraße;Text;915;RE2012;0;;;;;
14.11.16;400031;;BN-Staatsstraße_Ast;Linie;914;RE2012;0;;;;;
14.11.16;400035;;BN-Staatsstraße_G;Linie;914;RE2012;0;;;;;
14.11.16;400035;;BN-Staatsstraße_G;Flaeche;914;RE2012;0;;;;;
14.11.16;400035;;BN-Staatsstraße_G;Text;915;RE2012;0;;;;;
14.11.16;400036;;BN-Staatsstraße_G_Ast;Linie;914;RE2012;0;;;;;
14.11.16;400040;;BN-Kreisstraße;Linie;916;RE2012;0;;;;;
14.11.16;400040;;BN-Kreisstraße;Flaeche;916;RE2012;0;;;;;
14.11.16;400040;;BN-Kreisstraße;Text;917;RE2012;0;;;;;
14.11.16;400041;;BN-Kreisstraße_Ast;Linie;916;RE2012;0;;;;;
14.11.16;400045;;BN-Kreisstraße_G;Linie;916;RE2012;0;;;;;
14.11.16;400045;;BN-Kreisstraße_G;Flaeche;916;RE2012;0;;;;;
14.11.16;400045;;BN-Kreisstraße_G;Text;917;RE2012;0;;;;;
14.11.16;400046;;BN-Kreisstraße_G_Ast;Linie;916;RE2012;0;;;;;
14.11.16;400050;;BN-Gemeindeverb.-straße;Linie;918;RE2012;0;;;;;
14.11.16;400050;;BN-Gemeindeverb.-straße;Flaeche;918;RE2012;0;;;;;
14.11.16;400051;;BN-Gemeindeverb.str_Ast;Linie;918;RE2012;0;;;;;
14.11.16;400060;;BN-Ortsstraße;Linie;918;RE2012;0;;;;;
14.11.16;400060;;BN-Ortsstraße;Flaeche;918;RE2012;0;;;;;
14.11.16;400061;;BN-Ortsstraße_Ast;Linie;918;RE2012;0;;;;;
14.11.16;400070;;BN-öFW;Linie;918;RE2012;0;;;;;
14.11.16;400070;;BN-öFW;Flaeche;918;RE2012;0;;;;;
14.11.16;400071;;BN-öFW_Ast;Linie;918;RE2012;0;;;;;
14.11.16;400080;;BN-beschrW;Linie;918;RE2012;0;;;;;
14.11.16;400080;;BN-beschrW;Flaeche;918;RE2012;0;;;;;
14.11.16;400081;;BN-beschrW_Ast;Linie;918;RE2012;0;;;;;
14.11.16;400090;;BN-EigentW;Linie;918;RE2012;0;;;;;
14.11.16;400090;;BN-EigentW;Flaeche;918;RE2012;0;;;;;
14.11.16;400110;;BN-sonst. Straße;Linie;918;RE2012;0;;;;;
14.11.16;400210;;BN-AbschnNr Autobahn;Text;911;RE2012;0;;;;;
14.11.16;400220;;BN-AbschnNr Bundesstr;Text;913;RE2012;0;;;;;
14.11.16;400225;;BN-AbschnNr Bundesstr_G;Text;913;RE2012;0;;;;;
14.11.16;400230;;BN-AbschnNr Staatsstr;Text;915;RE2012;0;;;;;
14.11.16;400235;;BN-AbschnNr Staatsstr_G;Text;915;RE2012;0;;;;;
14.11.16;400240;;BN-AbschnNr Kreisstr;Text;917;RE2012;0;;;;;
14.11.16;400245;;BN-AbschnNr Kreisstr_G;Text;917;RE2012;0;;;;;
14.11.16;401010;;BN-Autobahn-gepl;Linie;920;RE2012;0;;;;;
14.11.16;401020;;BN-Bundesstraße-gepl;Linie;922;RE2012;0;;;;;
14.11.16;401025;;BN-Bundesstraße_G-gepl;Linie;922;RE2012;0;;;;;
14.11.16;401030;;BN-Staatsstraße-gepl;Linie;924;RE2012;0;;;;;
14.11.16;401035;;BN-Staatsstraße_G-gepl;Linie;924;RE2012;0;;;;;
14.11.16;401040;;BN-Kreisstraße-gepl;Linie;926;RE2012;0;;;;;
14.11.16;401045;;BN-Kreisstraße_G-gepl;Linie;926;RE2012;0;;;;;
14.11.16;401100;;BN-Straße zweibahnig-gep;Linie;928;RE2012;0;;;;;
14.11.16;401110;;BN-Straße einbahnig-gepl;Linie;928;RE2012;0;;;;;
14.11.16;402010;;BN-Autobahn-in Bau;Linie;910;RE2012;0;;;;;
14.11.16;402020;;BN-Bundesstraße-in Bau;Linie;912;RE2012;0;;;;;
14.11.16;402025;;BN-Bundesstraße_G-in Bau;Linie;912;RE2012;0;;;;;
14.11.16;402030;;BN-Staatsstraße-in Bau;Linie;914;RE2012;0;;;;;
14.11.16;402035;;BN-Staatsstraße_G-in Bau;Linie;914;RE2012;0;;;;;
14.11.16;402040;;BN-Kreisstraße-in Bau;Linie;916;RE2012;0;;;;;
14.11.16;402045;;BN-Kreisstraße_G-in Bau;Linie;916;RE2012;0;;;;;
14.11.16;403000;;BN-Bahnstrecke;Linie;903;RE2012;0;;;;;
14.11.16;403100;;BN-Hauptradweg;Linie;903;RE2012;0;;;;;
14.11.16;403200;;BN-Hauptwanderweg;Linie;903;RE2012;0;;;;;
14.11.16;400300;;BN-OD-Grenze;Punkt;919;RE2012;0;;;;;
14.11.16;410000;;BV-Bundesgrenze;Linie;930;RE2012;0;;;;;
14.11.16;410010;;BV-Landessgrenze;Linie;930;RE2012;0;;;;;
14.11.16;410020;;BV-Regierungsbezirkssgre;Linie;930;RE2012;0;;;;;
14.11.16;410030;;BV-Kreisgrenze;Linie;930;RE2012;0;;;;;
14.11.16;410040;;BV-Gemeindegrenze;Linie;930;RE2012;0;;;;;
14.11.16;410010;;BV-Verwaltungsgr/2.5;Text;930;RE2012;0;;;;;
14.11.16;410020;;BV-Verwaltungsgr/3.5;Text;930;RE2012;0;;;;;
14.11.16;410030;;BV-Verwaltungsgr/5.0;Text;930;RE2012;0;;;;;
14.11.16;410040;;BV-Verwaltungsgr/7.0;Text;930;RE2012;0;;;;;
14.11.16;410110;;BV-Verwaltungsgr/2.5/f;Text;930;RE2012;0;;;;;
14.11.16;410120;;BV-Verwaltungsgr/3.5/f;Text;930;RE2012;0;;;;;
14.11.16;410130;;BV-Verwaltungsgr/5.0/f;Text;930;RE2012;0;;;;;
14.11.16;410140;;BV-Verwaltungsgr/7.0/f;Text;930;RE2012;0;;;;;
14.11.16;420000;;BG-Wohngebiet;Punkt;5019;RE2012;0;;;;;
14.11.16;420000;;BG-Wohngebiet;Linie;5019;RE2012;0;;;;;
14.11.16;420000;;BG-Wohngebiet;Flaeche;5019;RE2012;0;;;;;
14.11.16;420010;;BG-Mischgebiet;Punkt;5019;RE2012;0;;;;;
14.11.16;420010;;BG-Mischgebiet;Linie;5019;RE2012;0;;;;;
14.11.16;420010;;BG-Mischgebiet;Flaeche;5019;RE2012;0;;;;;
14.11.16;420020;;BG-Gewerbegebiet;Punkt;5019;RE2012;0;;;;;
14.11.16;420020;;BG-Gewerbegebiet;Linie;5019;RE2012;0;;;;;
14.11.16;420020;;BG-Gewerbegebiet;Flaeche;5019;RE2012;0;;;;;
14.11.16;420030;;BG-Sondergebiet;Punkt;5019;RE2012;0;;;;;
14.11.16;420030;;BG-Sondergebiet;Linie;5019;RE2012;0;;;;;
14.11.16;420030;;BG-Sondergebiet;Flaeche;5019;RE2012;0;;;;;
14.11.16;420040;;BG-Gemeinbedarfsgebiet;Linie;5019;RE2012;0;;;;;
14.11.16;420040;;BG-Gemeinbedarfsfläche;Flaeche;5019;RE2012;0;;;;;
14.11.16;421000;;BG-Wohngebiet_gepl;Punkt;5019;RE2012;0;;;;;
14.11.16;421010;;BG-Mischgebiet_gepl;Punkt;5019;RE2012;0;;;;;
14.11.16;421020;;BG-Gewerbegebiet_gepl;Punkt;5019;RE2012;0;;;;;
14.11.16;421030;;BG-Sondergebiet_gepl;Punkt;5019;RE2012;0;;;;;
14.11.16;425000;;BG-FFH-Gebiet;Punkt;5002;RE2012;0;;;;;
14.11.16;425000;;BG-FFH-Gebiet;Linie;5002;RE2012;0;;;;;
14.11.16;425000;;BG-FFH-Gebiet;Flaeche;5002;RE2012;0;;;;;
14.11.16;425010;;BG-Europ. Vogelschutzgeb;Punkt;5007;RE2012;0;;;;;
14.11.16;425010;;BG-Europ. Vogelschutzgeb;Linie;5007;RE2012;0;;;;;
14.11.16;425010;;BG-Europ. Vogelschutzgeb;Flaeche;5007;RE2012;0;;;;;
14.11.16;425020;;BG-Naturschutzgebiet;Punkt;5003;RE2012;0;;;;;
14.11.16;425020;;BG-Naturschutzgebiet;Linie;5003;RE2012;0;;;;;
14.11.16;425020;;BG-Naturschutzgebiet;Flaeche;5003;RE2012;0;;;;;
14.11.16;425030;;BG-Nationalpark;Punkt;5021;RE2012;0;;;;;
14.11.16;425030;;BG-Nationalpark;Linie;5003;RE2012;0;;;;;
14.11.16;425040;;BG-Naturmonument;Punkt;5021;RE2012;0;;;;;
14.11.16;425040;;BG-nationales Naturmonument;Linie;5003;RE2012;0;;;;;
14.11.16;425050;;BG-Biosphärenreservat;Punkt;5021;RE2012;0;;;;;
14.11.16;425050;;BG-Biosphärenreservat;Linie;5006;RE2012;0;;;;;
14.11.16;425060;;BG-Landschaftsschutzgebiet;Punkt;5021;RE2012;0;;;;;
14.11.16;425060;;BG-Landschaftsschutzgebiet;Linie;5005;RE2012;0;;;;;
14.11.16;425060;;BG-Landschaftsschutzgebiet;Flaeche;5005;RE2012;0;;;;;
14.11.16;425070;;BG-Naturpark;Punkt;5021;RE2012;0;;;;;
14.11.16;425070;;BG-Naturpark;Linie;5002;RE2012;0;;;;;
14.11.16;425080;;BG-Naturdenkmal;Punkt;5021;RE2012;0;;;;;
14.11.16;425080;;BG-Naturdenkmal;Linie;5010;RE2012;0;;;;;
14.11.16;425090;;BG-gesch. Landschaftsbes;Punkt;5021;RE2012;0;;;;;
14.11.16;425090;;BG-gesch. Landschaftsbes;Linie;5007;RE2012;0;;;;;
14.11.16;425100;;BG-gesch. Biotop;Linie;5008;RE2012;0;;;;;
14.11.16;425110;;BG-Biotopverbund;Linie;5009;RE2012;0;;;;;
14.11.16;425200;;BG-Kulturdenkmal;Punkt;5011;RE2012;0;;;;;
14.11.16;425200;;BG-Kulturdenkmal;Linie;5011;RE2012;0;;;;;
14.11.16;425210;;BG-Baudenkmal;Punkt;5011;RE2012;0;;;;;
14.11.16;425210;;BG-Baudenkmal;Linie;5011;RE2012;0;;;;;
14.11.16;425220;;BG-Bodendenkmal;Punkt;5011;RE2012;0;;;;;
14.11.16;425220;;BG-Bodendenkmal;Linie;5011;RE2012;0;;;;;
14.11.16;425300;;BG-Überschwemmungsgebiet;Punkt;5001;RE2012;0;;;;;
14.11.16;425300;;BG-Überschwemmungsgebiet;Linie;5001;RE2012;0;;;;;
14.11.16;425310;;BG-WSG1;Punkt;5009;RE2012;0;;;;;
14.11.16;425320;;BG-WSG2;Punkt;5013;RE2012;0;;;;;
14.11.16;425320;;BG-Wasserschutzzone1+2;Linie;5013;RE2012;0;;;;;
14.11.16;425320;;BG-Wasserschutzzone1+2;Flaeche;5013;RE2012;0;;;;;
14.11.16;425330;;BG-WSG3;Punkt;5015;RE2012;0;;;;;
14.11.16;425330;;BG-Wasserschutzzone3;Linie;5015;RE2012;0;;;;;
14.11.16;425340;;BG-Heilquellenschutzgeb.;Punkt;5021;RE2012;0;;;;;
14.11.16;425340;;BG-Heilquellenschutzgeb.;Linie;5015;RE2012;0;;;;;
14.11.16;425340;;BG-Heilquellenschutzgeb.;Flaeche;5015;RE2012;0;;;;;
14.11.16;425400;;BG-Schutzwald;Punkt;5016;RE2012;0;;;;;
14.11.16;425400;;BG-Schutzwald;Linie;5016;RE2012;0;;;;;
14.11.16;425400;;BG-Schutzwald;Flaeche;5016;RE2012;0;;;;;
14.11.16;425410;;BG-Bannwald;Linie;5008;RE2012;0;;;;;
14.11.16;426000;;BG-militärisches Gebiet;Linie;5022;RE2012;0;;;;;
14.11.16;426000;;BG-militärisches Gebiet;Flaeche;5022;RE2012;0;;;;;
14.11.16;426010;;BG-Deponie;Linie;5018;RE2012;0;;;;;
14.11.16;426020;;BG-Altbergbaufläche;Linie;5018;RE2012;0;;;;;
14.11.16;426030;;BG-Fläche Altlast;Punkt;5018;RE2012;0;;;;;
14.11.16;426030;;BG-Fläche mit Altlasten;Linie;5018;RE2012;0;;;;;
14.11.16;426040;;BG-Fläche Abwasserbeseit;Punkt;5019;RE2012;0;;;;;
14.11.16;426040;;BG-Fläche für Abwasserbeseit;Linie;5021;RE2012;0;;;;;
14.11.16;426050;;BG-archäologische Verdac;Linie;5024;RE2012;0;;;;;
14.11.16;426050;;BG-archäologische Verdac;Flaeche;5024;RE2012;0;;;;;
14.11.16;426060;;BG-Flurbereinigungsfläche;Linie;1708;RE2012;0;;;;;
14.11.16;426070;;BG-Seitenentnahme;Linie;3600;RE2012;0;;;;;
14.11.16;426070;;BG-Seitenentnahme;Flaeche;3600;RE2012;0;;;;;
14.11.16;426080;;BG-Tabufläche;Linie;5780;RE2012;0;;;;;
14.11.16;426080;;BG-Tabufläche;Flaeche;5780;RE2012;0;;;;;
14.11.16;430000;;BR-Vorrang Hochwassersch;Linie;5020;RE2012;0;;;;;
14.11.16;430000;;BR-Vorrang Hochwassersch;Flaeche;5020;RE2012;0;;;;;
14.11.16;430010;;BR-Vorrang Militär;Linie;5020;RE2012;0;;;;;
14.11.16;430010;;BR-Vorrang Militär;Flaeche;5020;RE2012;0;;;;;
14.11.16;430020;;BR-Vorrang Bodenschutz;Linie;5020;RE2012;0;;;;;
14.11.16;430020;;BR-Vorrang Bodenschutz;Flaeche;5020;RE2012;0;;;;;
14.11.16;430030;;BR-Vorbehalt Bodenschutz;Linie;5020;RE2012;0;;;;;
14.11.16;430030;;BR-Vorbehalt Bodenschutz;Flaeche;5020;RE2012;0;;;;;
14.11.16;430040;;BR-Vorrang Freiraumsiche;Linie;5020;RE2012;0;;;;;
14.11.16;430040;;BR-Vorrang Freiraumsiche;Flaeche;5020;RE2012;0;;;;;
14.11.16;430050;;BR-Vorbehalt Freiraumsic;Linie;5020;RE2012;0;;;;;
14.11.16;430050;;BR-Vorbehalt Freiraumsic;Flaeche;5020;RE2012;0;;;;;
14.11.16;430060;;BR-Vorrang Waldmehrung;Linie;5020;RE2012;0;;;;;
14.11.16;430070;;BR-Vorbehalt Waldmehrung;Linie;5020;RE2012;0;;;;;
14.11.16;430070;;BR-Vorbehalt Waldmehrung;Flaeche;5020;RE2012;0;;;;;
14.11.16;430080;;BR-Vorrang großfl Indust;Linie;5020;RE2012;0;;;;;
14.11.16;430090;;BR-Vorrang regionale Ind;Linie;5020;RE2012;0;;;;;
14.11.16;430090;;BR-Vorrang regionale Ind;Flaeche;5020;RE2012;0;;;;;
14.11.16;430100;;BR-Vorrang Tourismus Erh;Linie;5020;RE2012;0;;;;;
14.11.16;430100;;BR-Vorrang Tourismus Erh;Flaeche;5020;RE2012;0;;;;;
14.11.16;430110;;BR-Vorrang Windenergie;Linie;5020;RE2012;0;;;;;
14.11.16;430120;;BR-Vorrang Rohstoffgewin;Linie;5020;RE2012;0;;;;;
14.11.16;430130;;BR-Vorbehalt Rohstoffgew;Linie;5020;RE2012;0;;;;;
14.11.16;430130;;BR-Vorbehalt Rohstoffgew;Flaeche;5020;RE2012;0;;;;;
14.11.16;440000;;BL-Trinkwasserleitung;Linie;1602;RE2012;0;;;;;
14.11.16;440010;;BL-Gasleitung;Linie;1627;RE2012;0;;;;;
14.11.16;440020;;BL-E-Freileitung;Linie;1621;RE2012;0;;;;;
14.11.16;440030;;BL-E-Leitung;Linie;1622;RE2012;0;;;;;
14.11.16;440040;;BL-Fernmeldeleitung;Linie;1647;RE2012;0;;;;;
14.11.16;440050;;BL-Schmutzwasserleitung;Linie;1612;RE2012;0;;;;;
14.11.16;440060;;BL-Leitung Straßenbeleuchtung;Linie;1622;RE2012;0;;;;;
14.11.16;440070;;BL-Fernheizleitung;Linie;1652;RE2012;0;;;;;
14.11.16;441000;;BL-Regenwasserleitung;Linie;1607;RE2012;0;;;;;
14.11.16;440002;;BL-Leitungen/2,0;Text;1644;RE2012;0;;;;;
14.11.16;440003;;BL-Leitungen/2,5;Text;1644;RE2012;0;;;;;
14.11.16;200010;;PN-Knotenpunkt planfrei;Punkt;950;RE2012;0;;;;;
14.11.16;200020;;PN-Knotenpunkt teilplanf;Punkt;951;RE2012;0;;;;;
14.11.16;200030;;PN-Knotenpunkt teilplang;Punkt;952;RE2012;0;;;;;
14.11.16;200040;;PN-Knotenpunkt plangleich;Punkt;953;RE2012;0;;;;;
14.11.16;200050;;PN-Knotenpunkt Kreisverkehr;Punkt;954;RE2012;0;;;;;
14.11.16;200060;;PN-Brücke WL;Punkt;965;RE2012;0;;;;;
14.11.16;200070;;PN-Tunnel Portal;Punkt;966;RE2012;0;;;;;
14.11.16;200000;;PN-Maßnahme einbahnig;Linie;928;RE2012;0;;;;;
14.11.16;200060;;PN-Großbrücke einbahnig;Linie;965;RE2012;0;;;;;
