Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;CAD-Ebene
04.12.12;13001-2250;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ 3 = 2250;Punkt;U06;125;
04.12.12;13001-2300;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Alte Festlegung der Kgl. Generalkommission und von KurhessenAX_Netzpunkt (G);Punkt;U06;125;
04.12.12;13001-2320;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Alte Festlegung von Nassau exz. ehemals 3.O.;Punkt;U06;125;
04.12.12;13001-2550;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Rohr mit Schutzkasten  Grundständer;Punkt;U06;125;
04.12.12;13001-2560;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Rohr mit Verschlusskappe und aufgesetztem Lochstein;Punkt;U06;125;
04.12.12;13001-2600;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Alte Festlegung in Bayern  exz.;Punkt;U06;125;
04.12.12;13001-2610;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Alte Festlegung in Bayern;Punkt;U06;125;
04.12.12;13001-2640;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Alte Festlegung in Bayern und der Pfalz HDNP-Stein;Punkt;U06;125;
04.12.12;13001-2700;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Festlegung MP-Pfeiler;Punkt;U06;125;
04.12.12;13001-2750;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Steinpfeiler;Punkt;U06;125;
04.12.12;13001-2760;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Betonpfeiler;Punkt;U06;125;
04.12.12;13001-2770;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Kreuz (gemeisselt);Punkt;U06;125;
04.12.12;13001-2800;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Knopf;Punkt;U06;125;
04.12.12;13001-2810;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Mitte;Punkt;U06;125;
04.12.12;13001-2820;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Spitze;Punkt;U06;125;
04.12.12;13001-2830;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Kreuz (Mitte);Punkt;U06;125;
04.12.12;13001-2840;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Helmstange;Punkt;U06;125;
04.12.12;13001-2850;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Fahnenstange;Punkt;U06;125;
04.12.12;13001-2860;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Wetterstange;Punkt;U06;125;
04.12.12;13001-2870;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Blitzableiter;Punkt;U06;125;
04.12.12;13001-2880;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Antenne;Punkt;U06;125;
04.12.12;13001-2890;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Rohrstange;Punkt;U06;125;
04.12.12;13001-2920;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Steinplatte  unterirdisch;Punkt;U06;125;
04.12.12;13001-2930;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Platte unterirdisch  60x60 cm;Punkt;U06;125;
04.12.12;13001-2940;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Platte unterirdisch  30x30 cm;Punkt;U06;125;
04.12.12;13001-3210;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Mauerbolzen waagerecht eingebracht (mit Inschrift);Punkt;U06;125;
04.12.12;13001-3230;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Höhenmarke (des RfL);Punkt;U06;125;
04.12.12;13001-3290;ALKIS-BB;[Aufnahmepunkt-Vermarkung] sonstiger horizontaler Bolzen;Punkt;U06;125;
04.12.12;13001-3820;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Hektometerstein;Punkt;U06;125;
04.12.12;13001-3845;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Schraubeisen;Punkt;U06;125;
04.12.12;13001-9500;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Ohne Marke;Punkt;U06;125;
04.12.12;13001-9600;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Abmarkung zeitweilig ausgesetzt;Punkt;U06;125;
04.12.12;13001-9998;ALKIS-BB;[Aufnahmepunkt-Vermarkung] Nach Quellenlage nicht zu spezifizieren;Punkt;U06;125;
04.12.12;13002;ALKIS-BB;Textreferenz auf [AX_Sicherungspunkt];Text;1,8 / S / frei platzierbar;130;
04.12.12;13002-1000;ALKIS-BB;[Sicherungspunkt-Vermarkung] Marke allgemein;Punkt;U08;125;
04.12.12;13002-1100;ALKIS-BB;[Sicherungspunkt-Vermarkung] Stein;Punkt;U08;125;
04.12.12;13002-1110;ALKIS-BB;[Sicherungspunkt-Vermarkung] Stein;Punkt;U08;125;
04.12.12;13002-1111;ALKIS-BB;[Sicherungspunkt-Vermarkung] Lochstein;Punkt;U08;125;
04.12.12;13002-1112;ALKIS-BB;[Sicherungspunkt-Vermarkung] Vermessungspunktstein;Punkt;U08;125;
04.12.12;13002-1120;ALKIS-BB;[Sicherungspunkt-Vermarkung] Unbehauener Feldstein;Punkt;U08;125;
04.12.12;13002-1130;ALKIS-BB;[Sicherungspunkt-Vermarkung] Gemeinde- und Waldgrenzstein;Punkt;U08;125;
04.12.12;13002-1131;ALKIS-BB;[Sicherungspunkt-Vermarkung] Gemeindegrenzstein;Punkt;U08;125;
04.12.12;13002-1132;ALKIS-BB;[Sicherungspunkt-Vermarkung] Waldgrenzstein;Punkt;U08;125;
04.12.12;13002-1140;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kunststoffmarke;Punkt;U08;125;
04.12.12;13002-1160;ALKIS-BB;[Sicherungspunkt-Vermarkung] Landesgrenzstein;Punkt;U08;125;
04.12.12;13002-1190;ALKIS-BB;[Sicherungspunkt-Vermarkung] Stein mit Besonderheiten in Form oder Material;Punkt;U08;125;
04.12.12;13002-1200;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr;Punkt;U08;125;
04.12.12;13002-1201;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr mit Schutzkappe;Punkt;U08;125;
04.12.12;13002-1202;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr mit Kopf;Punkt;U08;125;
04.12.12;13002-1210;ALKIS-BB;[Sicherungspunkt-Vermarkung] Eisenrohr;Punkt;U08;125;
04.12.12;13002-1211;ALKIS-BB;[Sicherungspunkt-Vermarkung] Eisenrohr (mit Schutzkappe);Punkt;U08;125;
04.12.12;13002-1212;ALKIS-BB;[Sicherungspunkt-Vermarkung] Eisenrohr (ohne Schutzkappe);Punkt;U08;125;
04.12.12;13002-1220;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kunststoffrohr;Punkt;U08;125;
04.12.12;13002-1221;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kunststoffrohr (mit Schutzkappe);Punkt;U08;125;
04.12.12;13002-1222;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kunststoffrohr (ohne Schutzkappe);Punkt;U08;125;
04.12.12;13002-1230;ALKIS-BB;[Sicherungspunkt-Vermarkung] Drainrohr;Punkt;U08;125;
04.12.12;13002-1240;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr mit Schutzkasten;Punkt;U08;125;
04.12.12;13002-1250;ALKIS-BB;[Sicherungspunkt-Vermarkung] Zementrohr;Punkt;U08;125;
04.12.12;13002-1260;ALKIS-BB;[Sicherungspunkt-Vermarkung] Glasrohr;Punkt;U08;125;
04.12.12;13002-1290;ALKIS-BB;[Sicherungspunkt-Vermarkung] Tonrohr;Punkt;U08;125;
04.12.12;13002-1300;ALKIS-BB;[Sicherungspunkt-Vermarkung] Bolzen/Nagel;Punkt;U08;125;
04.12.12;13002-1310;ALKIS-BB;[Sicherungspunkt-Vermarkung] Bolzen;Punkt;U08;125;
04.12.12;13002-1311;ALKIS-BB;[Sicherungspunkt-Vermarkung] Adapterbolzen;Punkt;U08;125;
04.12.12;13002-1320;ALKIS-BB;[Sicherungspunkt-Vermarkung] Nagel;Punkt;U08;125;
04.12.12;13002-1400;ALKIS-BB;[Sicherungspunkt-Vermarkung] Meißelzeichen (z. B. Kreuz;Punkt;U08;125;
04.12.12;13002-1410;ALKIS-BB;[Sicherungspunkt-Vermarkung] Bohrloch;Punkt;U08;125;
04.12.12;13002-1500;ALKIS-BB;[Sicherungspunkt-Vermarkung] Pfahl;Punkt;U08;125;
04.12.12;13002-1600;ALKIS-BB;[Sicherungspunkt-Vermarkung] Sonstige Marke;Punkt;U08;125;
04.12.12;13002-1610;ALKIS-BB;[Sicherungspunkt-Vermarkung] Marke in Schutzbehälter;Punkt;U08;125;
04.12.12;13002-1620;ALKIS-BB;[Sicherungspunkt-Vermarkung] Flasche;Punkt;U08;125;
04.12.12;13002-1630;ALKIS-BB;[Sicherungspunkt-Vermarkung] Platte;Punkt;U08;125;
04.12.12;13002-1631;ALKIS-BB;[Sicherungspunkt-Vermarkung] Klinkerplatte;Punkt;U08;125;
04.12.12;13002-1632;ALKIS-BB;[Sicherungspunkt-Vermarkung] Granitplatte;Punkt;U08;125;
04.12.12;13002-1635;ALKIS-BB;[Sicherungspunkt-Vermarkung] Platte mit Loch;Punkt;U08;125;
04.12.12;13002-1640;ALKIS-BB;[Sicherungspunkt-Vermarkung] Hohlziegel;Punkt;U08;125;
04.12.12;13002-1650;ALKIS-BB;[Sicherungspunkt-Vermarkung] Klebemarke;Punkt;U08;125;
04.12.12;13002-1655;ALKIS-BB;[Sicherungspunkt-Vermarkung] Schlagmarke;Punkt;U08;125;
04.12.12;13002-1660;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kanaldeckel (Kreuz des Gütesiegels auf Rand);Punkt;U08;125;
04.12.12;13002-1670;ALKIS-BB;[Sicherungspunkt-Vermarkung] Marke besonderer Ausführung;Punkt;U08;125;
04.12.12;13002-1700;ALKIS-BB;[Sicherungspunkt-Vermarkung] Punkt dauerhaft und gut erkennbar festgelegt;Punkt;U08;125;
04.12.12;13002-1710;ALKIS-BB;[Sicherungspunkt-Vermarkung] Punkt der baulichen Anlage;Punkt;U08;125;
04.12.12;13002-1711;ALKIS-BB;[Sicherungspunkt-Vermarkung] Sockel (roh);Punkt;U08;125;
04.12.12;13002-1712;ALKIS-BB;[Sicherungspunkt-Vermarkung] Sockel (verputzt);Punkt;U08;125;
04.12.12;13002-1713;ALKIS-BB;[Sicherungspunkt-Vermarkung] Mauerecke (roh);Punkt;U08;125;
04.12.12;13002-1714;ALKIS-BB;[Sicherungspunkt-Vermarkung] Mauerecke (verputzt);Punkt;U08;125;
04.12.12;13002-1720;ALKIS-BB;[Sicherungspunkt-Vermarkung] Grenzsäule;Punkt;U08;125;
04.12.12;13002-1800;ALKIS-BB;[Sicherungspunkt-Vermarkung] Pfeiler;Punkt;U08;125;
04.12.12;13002-1820;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kegel;Punkt;U08;125;
04.12.12;13002-2110;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung 2. bis 5. Ordnung;Punkt;U08;125;
04.12.12;13002-2111;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung 3. bis 5. Ordnung;Punkt;U08;125;
04.12.12;13002-2140;ALKIS-BB;[Sicherungspunkt-Vermarkung] Plattformbolzen mit Aufschrift TP;Punkt;U08;125;
04.12.12;13002-2150;ALKIS-BB;[Sicherungspunkt-Vermarkung] Turmbolzen mit Aufschrift TP;Punkt;U08;125;
04.12.12;13002-2160;ALKIS-BB;[Sicherungspunkt-Vermarkung] Leuchtschraube oder -bolzen;Punkt;U08;125;
04.12.12;13002-2170;ALKIS-BB;[Sicherungspunkt-Vermarkung] Turmbolzen;Punkt;U08;125;
04.12.12;13002-2180;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung 2. Ordnung;Punkt;U08;125;
04.12.12;13002-2200;ALKIS-BB;[Sicherungspunkt-Vermarkung] Pfeiler mit Aufschrift AP;Punkt;U08;125;
04.12.12;13002-2210;ALKIS-BB;[Sicherungspunkt-Vermarkung] Plattformbolzen mit der Aufschrift AP;Punkt;U08;125;
04.12.12;13002-2220;ALKIS-BB;[Sicherungspunkt-Vermarkung] Turmbolzen mit der Aufschrift AP;Punkt;U08;125;
04.12.12;13002-2230;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ 1 =;Punkt;U08;125;
04.12.12;13002-2240;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ 2 =;Punkt;U08;125;
04.12.12;13002-2250;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ 3 =;Punkt;U08;125;
04.12.12;13002-2300;ALKIS-BB;[Sicherungspunkt-Vermarkung] Alte Festlegung der Kgl. Generalkommission und von KurhessenAX_Netzpunkt (G);Punkt;U08;125;
04.12.12;13002-2320;ALKIS-BB;[Sicherungspunkt-Vermarkung] Alte Festlegung von Nassau exz. ehemals 3.O.;Punkt;U08;125;
04.12.12;13002-2550;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr mit Schutzkasten  Grundständer;Punkt;U08;125;
04.12.12;13002-2560;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohr mit Verschlusskappe und aufgesetztem Lochstein;Punkt;U08;125;
04.12.12;13002-2600;ALKIS-BB;[Sicherungspunkt-Vermarkung] Alte Festlegung in Bayern  exz.;Punkt;U08;125;
04.12.12;13002-2610;ALKIS-BB;[Sicherungspunkt-Vermarkung] Alte Festlegung in Bayern;Punkt;U08;125;
04.12.12;13002-2640;ALKIS-BB;[Sicherungspunkt-Vermarkung] Alte Festlegung in Bayern und der Pfalz HDNP-Stein;Punkt;U08;125;
04.12.12;13002-2700;ALKIS-BB;[Sicherungspunkt-Vermarkung] Festlegung MP-Pfeiler;Punkt;U08;125;
04.12.12;13002-2750;ALKIS-BB;[Sicherungspunkt-Vermarkung] Steinpfeiler;Punkt;U08;125;
04.12.12;13002-2760;ALKIS-BB;[Sicherungspunkt-Vermarkung] Betonpfeiler;Punkt;U08;125;
04.12.12;13002-2770;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kreuz (gemeisselt);Punkt;U08;125;
04.12.12;13002-2800;ALKIS-BB;[Sicherungspunkt-Vermarkung] Knopf;Punkt;U08;125;
04.12.12;13002-2810;ALKIS-BB;[Sicherungspunkt-Vermarkung] Mitte;Punkt;U08;125;
04.12.12;13002-2820;ALKIS-BB;[Sicherungspunkt-Vermarkung] Spitze;Punkt;U08;125;
04.12.12;13002-2830;ALKIS-BB;[Sicherungspunkt-Vermarkung] Kreuz (Mitte);Punkt;U08;125;
04.12.12;13002-2840;ALKIS-BB;[Sicherungspunkt-Vermarkung] Helmstange;Punkt;U08;125;
04.12.12;13002-2850;ALKIS-BB;[Sicherungspunkt-Vermarkung] Fahnenstange;Punkt;U08;125;
04.12.12;13002-2860;ALKIS-BB;[Sicherungspunkt-Vermarkung] Wetterstange;Punkt;U08;125;
04.12.12;13002-2870;ALKIS-BB;[Sicherungspunkt-Vermarkung] Blitzableiter;Punkt;U08;125;
04.12.12;13002-2880;ALKIS-BB;[Sicherungspunkt-Vermarkung] Antenne;Punkt;U08;125;
04.12.12;13002-2890;ALKIS-BB;[Sicherungspunkt-Vermarkung] Rohrstange;Punkt;U08;125;
04.12.12;13002-2920;ALKIS-BB;[Sicherungspunkt-Vermarkung] Steinplatte  unterirdisch;Punkt;U08;125;
04.12.12;13002-2930;ALKIS-BB;[Sicherungspunkt-Vermarkung] Platte unterirdisch  60x60 cm;Punkt;U08;125;
04.12.12;13002-2940;ALKIS-BB;[Sicherungspunkt-Vermarkung] Platte unterirdisch  30x30 cm;Punkt;U08;125;
04.12.12;13002-3210;ALKIS-BB;[Sicherungspunkt-Vermarkung] Mauerbolzen waagerecht eingebracht (mit Inschrift);Punkt;U08;125;
04.12.12;13002-3230;ALKIS-BB;[Sicherungspunkt-Vermarkung] Höhenmarke (des RfL);Punkt;U08;125;
04.12.12;13002-3290;ALKIS-BB;[Sicherungspunkt-Vermarkung] sonstiger horizontaler Bolzen;Punkt;U08;125;
04.12.12;13002-3820;ALKIS-BB;[Sicherungspunkt-Vermarkung] Hektometerstein;Punkt;U08;125;
04.12.12;13002-3845;ALKIS-BB;[Sicherungspunkt-Vermarkung] Schraubeisen;Punkt;U08;125;
04.12.12;13002-9500;ALKIS-BB;[Sicherungspunkt-Vermarkung] Ohne Marke;Punkt;U08;125;
04.12.12;13002-9600;ALKIS-BB;[Sicherungspunkt-Vermarkung] Abmarkung zeitweilig ausgesetzt;Punkt;U08;125;
04.12.12;13002-9998;ALKIS-BB;[Sicherungspunkt-Vermarkung] Nach Quellenlage nicht zu spezifizieren;Punkt;U08;125;
04.12.12;13003;ALKIS-BB;Textreferenz auf [AX_SonstigerVermessungspunkt];Text;1,8 / S / frei platzierbar;130
04.12.12;13003-1000;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Marke allgemein;Punkt;U08;125
04.12.12;13003-1100;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Stein;Punkt;U08;125
04.12.12;13003-1110;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Stein;Punkt;U08;125
04.12.12;13003-1111;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Lochstein;Punkt;U08;125
04.12.12;13003-1112;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Vermessungspunktstein;Punkt;U08;125
04.12.12;13003-1120;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Unbehauener Feldstein;Punkt;U08;125
04.12.12;13003-1130;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Gemeinde- und Waldgrenzstein;Punkt;U08;125
04.12.12;13003-1131;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Gemeindegrenzstein;Punkt;U08;125
04.12.12;13003-1132;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Waldgrenzstein;Punkt;U08;125
04.12.12;13003-1140;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kunststoffmarke;Punkt;U08;125
04.12.12;13003-1160;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Landesgrenzstein;Punkt;U08;125
04.12.12;13003-1190;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Stein mit Besonderheiten in Form oder Material;Punkt;U08;125
04.12.12;13003-1200;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr;Punkt;U08;125
04.12.12;13003-1201;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr mit Schutzkappe;Punkt;U08;125
04.12.12;13003-1202;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr mit Kopf;Punkt;U08;125
04.12.12;13003-1210;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Eisenrohr;Punkt;U08;125
04.12.12;13003-1211;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Eisenrohr (mit Schutzkappe);Punkt;U08;125
04.12.12;13003-1212;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Eisenrohr (ohne Schutzkappe);Punkt;U08;125
04.12.12;13003-1220;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kunststoffrohr;Punkt;U08;125
04.12.12;13003-1221;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kunststoffrohr (mit Schutzkappe);Punkt;U08;125
04.12.12;13003-1222;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kunststoffrohr (ohne Schutzkappe);Punkt;U08;125
04.12.12;13003-1230;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Drainrohr;Punkt;U08;125
04.12.12;13003-1240;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr mit Schutzkasten;Punkt;U08;125
04.12.12;13003-1250;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Zementrohr;Punkt;U08;125
04.12.12;13003-1260;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Glasrohr;Punkt;U08;125
04.12.12;13003-1290;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Tonrohr;Punkt;U08;125
04.12.12;13003-1300;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Bolzen/Nagel;Punkt;U08;125
04.12.12;13003-1310;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Bolzen;Punkt;U08;125
04.12.12;13003-1311;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Adapterbolzen;Punkt;U08;125
04.12.12;13003-1320;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Nagel;Punkt;U08;125
04.12.12;13003-1400;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Meißelzeichen (z. B. Kreuz;Punkt;U08;125
04.12.12;13003-1410;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Bohrloch;Punkt;U08;125
04.12.12;13003-1500;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Pfahl;Punkt;U08;125
04.12.12;13003-1600;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Sonstige Marke;Punkt;U08;125
04.12.12;13003-1610;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Marke in Schutzbehälter;Punkt;U08;125
04.12.12;13003-1620;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Flasche;Punkt;U08;125
04.12.12;13003-1630;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Platte;Punkt;U08;125
04.12.12;13003-1631;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Klinkerplatte;Punkt;U08;125
04.12.12;13003-1632;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Granitplatte;Punkt;U08;125
04.12.12;13003-1635;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Platte mit Loch;Punkt;U08;125
04.12.12;13003-1640;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Hohlziegel;Punkt;U08;125
04.12.12;13003-1650;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Klebemarke;Punkt;U08;125
04.12.12;13003-1655;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Schlagmarke;Punkt;U08;125
04.12.12;13003-1660;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kanaldeckel (Kreuz des Gütesiegels auf Rand);Punkt;U08;125
04.12.12;13003-1670;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Marke besonderer Ausführung;Punkt;U08;125
04.12.12;13003-1700;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Punkt dauerhaft und gut erkennbar festgelegt;Punkt;U08;125
04.12.12;13003-1710;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Punkt der baulichen Anlage;Punkt;U08;125
04.12.12;13003-1711;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Sockel (roh);Punkt;U08;125
04.12.12;13003-1712;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Sockel (verputzt);Punkt;U08;125
04.12.12;13003-1713;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Mauerecke (roh);Punkt;U08;125
04.12.12;13003-1714;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Mauerecke (verputzt);Punkt;U08;125
04.12.12;13003-1720;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Grenzsäule;Punkt;U08;125
04.12.12;13003-1800;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Pfeiler;Punkt;U08;125
04.12.12;13003-1820;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kegel;Punkt;U08;125
04.12.12;13003-2110;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung 2. bis 5. Ordnung;Punkt;U08;125
04.12.12;13003-2111;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung 3. bis 5. Ordnung;Punkt;U08;125
04.12.12;13003-2140;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Plattformbolzen mit Aufschrift TP;Punkt;U08;125
04.12.12;13003-2150;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Turmbolzen mit Aufschrift TP;Punkt;U08;125
04.12.12;13003-2160;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Leuchtschraube oder -bolzen;Punkt;U08;125
04.12.12;13003-2170;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Turmbolzen;Punkt;U08;125
04.12.12;13003-2180;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung 2. Ordnung;Punkt;U08;125
04.12.12;13003-2200;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Pfeiler mit Aufschrift AP;Punkt;U08;125
04.12.12;13003-2210;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Plattformbolzen mit der Aufschrift AP;Punkt;U08;125
04.12.12;13003-2220;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Turmbolzen mit der Aufschrift AP;Punkt;U08;125
04.12.12;13003-2230;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ;Punkt;U08;125
04.12.12;13003-2240;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ;Punkt;U08;125
04.12.12;13003-2250;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung der Wasserstraßenverwaltung Stein mit Rohr und Stehbolzen, Typ;Punkt;U08;125
04.12.12;13003-2300;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Alte Festlegung der Kgl. Generalkommission und von KurhessenAX_Netzpunkt ;Punkt;U08;125
04.12.12;13003-2320;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Alte Festlegung von Nassau exz. ehemals 3.O.;Punkt;U08;125
04.12.12;13003-2550;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr mit Schutzkasten  Grundständer;Punkt;U08;125
04.12.12;13003-2560;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Rohr mit Verschlusskappe und aufgesetztem Lochstein;Punkt;U08;125
04.12.12;13003-2600;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Alte Festlegung in Bayern  exz.;Punkt;U08;125
04.12.12;13003-2610;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Alte Festlegung in Bayern;Punkt;U08;125
04.12.12;13003-2640;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Alte Festlegung in Bayern und der Pfalz HDNP-Stein;Punkt;U08;125
04.12.12;13003-2700;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Festlegung MP-Pfeiler;Punkt;U08;125
04.12.12;13003-2750;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Steinpfeiler;Punkt;U08;125
04.12.12;13003-2760;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Betonpfeiler;Punkt;U08;125
04.12.12;13003-2770;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Kreuz (gemeisselt);Punkt;U08;125
04.12.12;13003-2800;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Knopf;Punkt;U08;125
04.12.12;13003-2810;ALKIS-BB;[Sonstiger Verm.punkt-Vermarkung] Mitte;Punkt;U08;125
